4.54680226740118,0.0
3.5338450206185907,100.44618808861935
3.532693755183048,200.8923761772387
3.534831819578604,301.33856426585805
4.69975888275454,401.7847523544774
3.53466735308429,502.23094044309676
3.5315424897666765,602.6771285317161
3.534338420096836,703.1233166203355
4.697949715894242,803.5695047089548
3.5358186185527107,904.0156927975742
3.533022688162675,1004.4618808861935
3.5313780232801877,1104.908068974813
4.198621976425869,1205.3542570634322
3.7872883606631147,1305.8004451520515
3.5340094871109478,1406.246633240671
3.531871422740827,1506.6928213292904
3.538779015559626,1607.1390094179096
4.695318200573044,1707.5851975065289
3.534338420096836,1808.0313855951483
3.5335160876350504,1908.4775736837678
3.531049090308384,2008.923761772387
4.2579950344431925,2109.3699498610063
3.5713433910391013,2209.816137949626
3.5313780232801877,2310.262326038245
3.5317069562535557,2410.7085141268644
4.329703297120673,2511.1547022154837
3.572165723953336,2611.600890304103
3.533187154653076,2712.0470783927226
3.531049090308384,2812.493266481342
3.6997919135005453,2912.939454569961
4.599925859142959,3013.3856426585808
3.532200355716542,3113.8318307472
3.5308846238230687,3214.2780188358192
3.5358186185527107,3314.7242069244385
4.695647139980939,3415.1703950130577
3.534502886590367,3515.6165831016774
3.531871422740827,3616.0627711902966
3.5300622914023574,3716.508959278916
3.7859726237440734,3816.9551473675356
4.46160726649107,3917.401335456155
3.5335160876350504,4017.847523544774
3.531049090308384,4118.293711633393
3.5341739536036965,4218.7398997220125
4.6963050188029465,4319.186087810632
3.535654152056047,4419.632275899252
3.530226757885718,4520.078463987871
3.53121355679409,4620.52465207649
4.695482670276733,4720.97084016511
3.535654152056047,4821.417028253729
3.5313780232801877,4921.863216342348
3.5315424897666765,5022.309404430967
4.182668561204003,5122.755592519587
3.686141162526327,5223.201780608206
3.532200355716542,5323.647968696826
3.5305556908536113,5424.094156785445
3.538779015559626,5524.540344874064
4.696633958217059,5624.986532962684
3.5338450206185907,5725.432721051303
3.5320358892284887,5825.878909139922
3.530226757885718,5926.325097228541
4.606833574641121,6026.7712853171615
3.5938753164724946,6127.217473405781
3.532364822204986,6227.6636614944
3.5300622914023574,6328.109849583019
3.538121149547119,6428.5560376716385
4.691699867222943,6529.002225760258
3.532858221672666,6629.448413848877
3.53121355679409,6729.894601937496
3.5366409510419006,6830.340790026115
4.696798427924893,6930.786978114736
3.533187154653076,7031.233166203355
3.531871422740827,7131.679354291974
3.5292399589914196,7232.125542380593
3.974452215032843,7332.5717304692125
4.014582323780933,7433.017918557832
3.5313780232801877,7533.464106646451
3.5308846238230687,7633.910294735071
3.5371343505401143,7734.35648282369
4.695811609685663,7834.80267091231
3.5340094871109478,7935.248859000929
3.530226757885718,8035.695047089548
3.5308846238230687,8136.141235178167
4.1848066475274335,8236.587423266787
3.5833494525695984,8337.033611355406
3.532858221672666,8437.479799444025
3.5305556908536113,8537.925987532644
4.224114556207866,8638.372175621264
3.5812113866630555,8738.818363709883
3.532858221672666,8839.264551798504
3.530226757885718,8939.710739887123
3.7137716011568633,9040.156927975742
4.629530360456966,9140.603116064362
3.5325292886938215,9241.04930415298
3.531871422740827,9341.4954922416
3.5349962860733095,9441.94168033022
4.6972918370515035,9542.387868418838
3.5361475515472116,9642.834056507458
3.5325292886938215,9743.280244596077
3.531049090308384,9843.726432684696
3.7779137356995536,9944.172620773315
