Voltage
2.9583333525746838
3.055386632353402
3.1840235000314197
3.2703846662590914
3.2761420802006915
3.1297393789309513
2.921979520875867
2.789724058883211
2.8265713352167534
3.0030765478582504
3.252618934080485
3.472552365035364
3.5464119580840947
3.4539641032833215
3.266272227950145
3.0571961011786053
2.897962969406633
2.814234076110022
2.861609158864904
2.981527432953901
3.1382932383907525
3.27202964163416
3.3475340432899188
3.3373351879726334
3.2136330337373433
3.0818706793911
2.977579504004331
2.8951665219935965
2.8882576522356684
2.967051694223805
3.0723298417465674
3.141089692610234
3.195373820184157
3.193235353963983
3.1351677896536705
3.068546406386096
3.006366489471106
2.9604718136648254
2.9570173765415033
3.0144268468789512
3.102268335413606
3.135332286953086
3.1608293717784886
3.1417476818502017
3.0854896180514215
3.0428848486488143
3.0223227078266675
3.0226517020463746
3.0568671068442805
3.094043473600248
3.111809175990124
3.1119736732496825
3.115428115765023
3.105722777582879
3.0512742033286377
3.0386079230072003
3.0310410550159235
3.0234741876003906
3.0407463858049395
3.072000847361604
3.0835156514928093
3.083844645916475
3.0644339768117907
3.0307120607685034
2.9867913384597076
2.968696664430049
2.9780729951146085
2.999293115136724
3.026106141418845
3.063940485274437
3.076935763251994
3.0568671068442805
3.0262706385348066
3.0142623497825083
2.984323882719724
2.9654067240441755
2.976757018825878
2.99386471191535
3.0099854253699005
3.0367984545220468
3.0522611862789564
3.046503785874413
3.011465899184355
2.981527432953901
2.9617877897426013
2.939087204777313
2.945009096021873
2.971822107895293
2.9915617530613634
2.9805404507020725
2.9688611614521383
2.9502729996376953
2.9277369141793654
2.9071747967103017
2.9024043860404767
2.9149061523993947
2.9270789263569883
2.9440221141240297
2.9397451926764946
2.9145771585285365
2.8918765839566145
2.8805262985240567
2.877565354700484
2.8783878390875364
2.876249379694606
2.8877641615561584
2.8872706708789773
2.8727949453826342
2.856180762894123
2.8489429020330848
2.8433500098880025
2.8347961754118227
2.8400600734696333
2.8430210162415834
2.8431855130646655
2.842527525773865
2.8301902648245125
2.815714547127868
2.793013993758227
2.7892305686605763
2.794987954731228
2.8089701793228947
2.815221056786318
2.822129921774649
2.8336446977463483
2.816701527817777
2.808641185782254
2.7961394319821142
2.8010743346248876
2.798277889766301
2.803212792506816
2.8250908640488985
2.822129921774649
2.8265713352167534
2.829861271218741
2.8306837552350705
2.827064825610594
2.8092991728645407
2.8137405857752764
2.8190044827962097
2.8356186594662063
2.844665984483867
2.85321981975481
2.8497653861969336
2.825419857639984
2.827064825610594
2.8204849538798946
2.8278873096053925
2.8293677808119835
2.844665984483867
2.8431855130646655
2.8435145067115943
2.835783156277845
2.8407180607451634
2.8296967744162345
2.828545296805788
2.827064825610594
2.8435145067115943
2.841047054384455
2.8560162660508768
2.861280165161763
2.8571677439589793
2.854535794473165
2.856345259737626
2.8645701022393304
2.8663795676757413
2.8644056053830145
